term_str,n,tfidf_mean,df,dfidf,p,i,max_pos,n_pos,stop
basin,57,0.0017916250578952576,39,147.13099065198017,6.593932887645167e-05,13.888501270952052,NN,2.0,0
basket,71,0.0018635930427412693,48,166.70540265782495,8.213495351277314e-05,13.571644165612112,NN,1.0,0
bastard,309,0.00514112010019638,121,258.83454674363435,0.00035746057233023804,11.449928257212418,NN,9.0,0
bastards,71,0.001725662925579989,48,166.70540265782495,8.213495351277314e-05,13.571644165612112,NNS,9.0,0
bates,97,0.003804431564391311,12,65.67635066445624,0.00011221254212308444,13.121478442929666,NNP,3.0,0
bath,69,0.001717197541277854,51,172.6638854201717,7.982129285044151e-05,13.612866828338625,NN,3.0,0
bathed,62,0.0013094456510171265,52,174.59270424014036,7.172348053228077e-05,13.767194974729918,VBN,4.0,0
battle,595,0.008875307149413697,189,282.69661742370147,0.0006883140470436622,10.504645426921487,NN,7.0,0
battlements,58,0.0015938095942761897,43,156.16425962645437,6.709615920761749e-05,13.863410289989222,NNS,3.0,0
battles,79,0.0016751157590895076,54,178.3676279121682,9.13895961620997e-05,13.41761053693969,NNS,6.0,0
bay,102,0.0020718713229255395,63,194.08484335333335,0.00011799669377891352,13.048965943145298,NN,7.0,0
beadle,85,0.0020778649090112964,11,61.58416114534066,9.83305781490946e-05,13.312000348979092,NN,3.0,0
beam,40,0.0012196154155055036,32,129.85573512829362,4.627321324663276e-05,14.399463190229431,NN,3.0,0
bear,707,0.009248460431983465,264,267.5897672977908,0.000817879044134234,10.255824880307394,VB,9.0,0
beard,245,0.00391446839676615,147,273.17294855465326,0.0002834234311356256,11.784753346114222,NN,6.0,0
bearded,35,0.0008931730100010259,25,110.35338832461127,4.048906159080366e-05,14.592108268171827,VBD,4.0,0
bearing,92,0.002255834781039957,72,207.94080393481417,0.00010642839046725534,13.19782932905978,NN,2.0,0
bears,120,0.002383167388005957,71,206.48536683106906,0.00013881963973989828,12.814500689508275,VBZ,8.0,0
beast,132,0.0025366580778729453,97,238.43365141548867,0.00015270160371388809,12.67699716575834,NN,6.0,0
beasts,89,0.0020515427754744745,66,198.8974418244477,0.00010295789947375788,13.245657854150396,NNS,5.0,0
beat,203,0.0039799700697517836,140,270.0192188139893,0.00023483655722666123,12.056055367931616,NN,8.0,0
beaten,61,0.0015006815488342207,57,183.83079738988275,7.056665020111496e-05,13.790653947553906,VBN,9.0,0
beating,89,0.0019903326428219468,78,216.26198130396034,0.00010295789947375788,13.245657854150396,VBG,3.0,0
beats,39,0.0010584449711460863,26,113.29635212007018,4.511638291546694e-05,14.435989066254544,VBZ,3.0,0
beauteous,45,0.0010059080172022865,16,80.92786756414681,5.205736490246185e-05,14.229538188787119,JJ,1.0,0
beautiful,306,0.005311678943406539,188,282.63973976332926,0.0003539900813367406,11.464003442424142,JJ,10.0,0
beauty,164,0.003225874252640552,122,259.5250349939474,0.0001897201743111943,12.36383928049871,NN,7.0,0
beckoned,43,0.0012061360840593402,40,149.44254511487253,4.9743704240130216e-05,14.295126530414695,VBD,3.0,0
bed,941,0.011350934747383627,340,220.52426745130117,0.0010885773416270355,9.843340372388257,NN,12.0,0
bed nan,43,0.0014382540176696474,37,142.39591921381836,4.9743704240130216e-05,14.295126530414695,,,0
bedchamber,95,0.002393028075212332,59,187.34557173044274,0.0001098988814607528,13.151535676785846,NN,5.0,0
bedroom,34,0.0012867732096346059,28,119.01783041964401,3.9332231259637846e-05,14.633928443866454,NN,5.0,0
beds,105,0.0023134037775088268,74,210.79183842763672,0.00012146718477241099,13.00714576745067,NNS,6.0,0
bedside,47,0.0014666672268215494,42,153.95832059917745,5.4371025564793485e-05,14.166802433439155,NN,1.0,0
beer,89,0.0024685024099785854,42,153.95832059917745,0.00010295789947375788,13.245657854150396,NN,4.0,0
beg,151,0.0029917125818084696,112,252.07132167857606,0.00017468138000603864,12.482986545791714,VB,8.0,0
began,945,0.009681133638094424,385,180.67167856311113,0.001093204662951699,9.837220766008357,VBD,7.0,0
beggar,56,0.001565237412345179,36,139.97040196740707,6.478249854528586e-05,13.91403636305919,NN,4.0,0
begged,99,0.0023485568051564622,82,221.43605688756955,0.00011452620278541607,13.092034665037184,VBD,6.0,0
begging,76,0.0016353766694752279,56,182.03566083928803,8.791910516860223e-05,13.473463771673208,VBG,6.0,0
begin,137,0.002566341776171415,112,252.07132167857606,0.0001584857553697172,12.623359202156266,VB,3.0,0
beginning,154,0.0030481729661782525,114,253.6615947797655,0.00017815187099953612,12.454604744421891,VBG,4.0,0
begun,153,0.0027258633328505317,120,258.13213525807885,0.0001769950406683703,12.464003442424142,VBN,10.0,0
beheld,98,0.002081053754180381,67,200.45746966419404,0.00011336937245425025,13.106681441001585,VBD,7.0,0
behold,113,0.001994630400329298,65,197.31555413249689,0.00013072182742173753,12.901212322701605,VB,10.0,0
belief,34,0.0010620182062719408,30,124.53303381451971,3.9332231259637846e-05,14.633928443866454,NN,1.0,0
believe,560,0.00735217075571247,291,254.07686653660957,0.0006478249854528586,10.592108268171827,VBP,9.0,0
believed,160,0.0034698941933543094,113,252.87284191887065,0.00018509285298653103,12.399463190229431,VBD,7.0,0
bell,183,0.004126257300619977,104,245.18540848028073,0.00021169995060334485,12.20569144683275,NN,4.0,0
bells,115,0.002504056125841912,57,183.83079738988275,0.00013303548808406916,12.875901234172417,NNS,4.0,0
belly,207,0.003561068222104065,116,255.20124440526604,0.00023946387855132453,12.027904327617469,NN,5.0,0
belong,47,0.0010923949561128675,45,160.47623818932755,5.4371025564793485e-05,14.166802433439155,VBP,7.0,0
belonged,68,0.0016341134825939032,58,185.60062220263302,7.866446251927569e-05,13.633928443866454,VBD,7.0,0
beloved,50,0.0011679895352565786,39,147.13099065198017,5.7841516558290944e-05,14.077535095342068,VBN,5.0,0
belt,137,0.0023593146155375523,99,240.43487516527708,0.0001584857553697172,12.623359202156266,NN,3.0,0
belwas,88,0.0022956778841430117,8,48.463933782073404,0.00010180106914259207,13.261959666479497,NNP,2.0,0
ben,63,0.0016572899006768128,24,107.35270132891247,7.288031086344659e-05,13.744111361616877,NNP,5.0,0
bench,99,0.0023795132674519865,53,176.49377721438677,0.00011452620278541607,13.092034665037184,NN,4.0,0
benches,47,0.0013643614172365278,35,137.5048047034973,5.4371025564793485e-05,14.166802433439155,NNS,3.0,0
bend,121,0.0023145954325765597,85,225.13106686282532,0.0001399764700710641,12.802528047842198,VB,5.0,0
bending,88,0.002000186816738629,74,210.79183842763672,0.00010180106914259207,13.261959666479497,VBG,3.0,0
bends,40,0.0009064782222345055,28,119.01783041964401,4.627321324663276e-05,14.399463190229431,VBZ,7.0,0
beneath,901,0.009953463968086721,285,257.40447990651546,0.0010423041283804029,9.906007989303255,IN,12.0,0
benjen,81,0.0023659491428763687,34,134.99798197130045,9.370325682443133e-05,13.381541282232169,NNP,3.0,0
benjen stark,39,0.0012797141225488735,19,91.39121997699621,4.511638291546694e-05,14.435989066254544,,,0
bent,220,0.0038386175572313677,148,273.58367685527344,0.00025450267285648015,11.940031571592133,NN,10.0,0
beric,144,0.004004824102926055,25,110.35338832461127,0.00016658356768787792,12.55146628367448,NNP,3.0,0
bessie,119,0.005238354729919052,8,48.463933782073404,0.00013766280940873246,12.82657352180885,NNP,3.0,0
best,845,0.008812844981590661,381,184.53526793629035,0.000977521629835117,9.998583753947246,JJS,14.0,0
bet,49,0.0015303569215684384,33,132.44872091222382,5.668468622712513e-05,14.106681441001585,VBP,7.0,0
betray,44,0.001160685913637101,39,147.13099065198017,5.090053457129603e-05,14.261959666479497,VB,6.0,0
betrayed,69,0.0014784379557535837,54,178.3676279121682,7.982129285044151e-05,13.612866828338625,VBN,7.0,0
better,1207,0.01153100537466758,434,128.65517279657828,0.0013962942097171434,9.484181324361773,JJR,16.0,0
bewildered,37,0.0013298594165372687,36,139.97040196740707,4.28027222531353e-05,14.511937919487844,NN,5.0,0
bid,162,0.0033244825162121834,122,259.5250349939474,0.00018740651364886266,12.381541282232169,VB,9.0,0
biddy,228,0.008052830842206775,18,87.98520098370354,0.0002637573155058067,11.888501270952052,NNP,4.0,0
bids,50,0.001126586207084672,28,119.01783041964401,5.7841516558290944e-05,14.077535095342068,VBZ,3.0,0
big,489,0.00659368238012971,195,282.8789747568652,0.0005656900319400854,10.78770063016456,JJ,6.0,0
big man,36,0.0008860712914794185,21,97.97916029958873,4.164589192196948e-05,14.55146628367448,,,0
bigger,71,0.0015884825624772891,58,185.60062220263302,8.213495351277314e-05,13.571644165612112,JJR,4.0,0
bilbo,242,0.0034747481058728597,18,87.98520098370354,0.0002799529401421282,11.802528047842198,NNP,6.0,0
bilbos,46,0.000762335402011394,12,65.67635066445624,5.321419523362767e-05,14.19782932905978,NNP,1.0,0
bind,39,0.0010068424885937572,32,129.85573512829362,4.511638291546694e-05,14.435989066254544,VB,5.0,0
bird,269,0.005283866881894861,129,264.03261628633396,0.0003111873590836053,11.64992892256017,NN,4.0,0
birds,239,0.003962499122499999,149,273.9846571422551,0.0002764824491486307,11.820524477136045,NNS,7.0,0
birth,140,0.0025391073518558653,96,237.41080531564987,0.00016195624636321465,12.592108268171827,NN,10.0,0
birthday,45,0.0010441634646553663,15,77.26651690725986,5.205736490246185e-05,14.229538188787119,NN,3.0,0
bit,313,0.004667036488777494,206,282.5271862886472,0.0003620878936549013,11.431372438184175,NN,9.0,0
bitch,53,0.0017165857326396187,27,116.1838139560841,6.13120075517884e-05,13.993470830553594,NN,3.0,0
bite,112,0.0023304002071033595,84,223.9166411983549,0.0001295649970905717,12.91403636305919,NN,8.0,0
biter,38,0.0013277408298733194,11,61.58416114534066,4.3959552584301115e-05,14.473463771673208,NNP,2.0,0
biting,45,0.0013818546498053873,38,144.78243995399242,5.205736490246185e-05,14.229538188787119,VBG,2.0,0
bits,64,0.0014997783770032606,57,183.83079738988275,7.403714119461241e-05,13.721391285116793,NNS,2.0,0
bitter,141,0.002686435258678278,114,253.6615947797655,0.00016311307669438047,12.581839932718,JJ,5.0,0
bitterly,78,0.0018238738990831497,69,203.51324135268948,9.023276583093388e-05,13.435989066254544,NN,6.0,0
black,2008,0.018382319926952714,399,166.68096782819524,0.002322915304980964,8.749847731166021,JJ,13.0,0
black brothers,61,0.001403098158034283,32,129.85573512829362,7.056665020111496e-05,13.790653947553906,,,0
black cloak,35,0.0009204488529515444,29,121.80031110131651,4.048906159080366e-05,14.592108268171827,,,0
black hair,68,0.0016660604101056359,58,185.60062220263302,7.866446251927569e-05,13.633928443866454,,,0
black nan,69,0.0017314653608569758,51,172.6638854201717,7.982129285044151e-05,13.612866828338625,,,0
blackened,58,0.0014215749236955904,54,178.3676279121682,6.709615920761749e-05,13.863410289989222,VBN,5.0,0
blackfish,50,0.0015379941154270473,20,94.72127255743628,5.7841516558290944e-05,14.077535095342068,NNP,3.0,0
blackwater,93,0.0024730197000108474,41,151.7180284437848,0.00010758522079842115,13.182232474008762,NNP,2.0,0
blade,319,0.0050101814493258715,157,276.84924289720516,0.0003690288756418962,11.403978671351924,NN,8.0,0
blades,80,0.0016418118139784868,60,189.06606762903942,9.254642649326551e-05,13.399463190229431,NNS,5.0,0
blame,113,0.002633677689946233,92,233.16753853659898,0.00013072182742173753,12.901212322701605,VB,8.0,0
blank,58,0.0016064598927082205,50,170.70677664922255,6.709615920761749e-05,13.863410289989222,NN,6.0,0
blanket,61,0.0015814293551220941,47,164.65993494083233,7.056665020111496e-05,13.790653947553906,NN,2.0,0
blankets,65,0.0015976704581413665,50,170.70677664922255,7.519397152577823e-05,13.699023472088339,NNS,2.0,0
blast,41,0.001164682478963944,35,137.5048047034973,4.7430043577798574e-05,14.36383928049871,NN,2.0,0
blathers,36,0.0013646815012454282,3,22.41908766611406,4.164589192196948e-05,14.55146628367448,NNP,2.0,0
blaze,92,0.0019978210711042916,63,194.08484335333335,0.00010642839046725534,13.19782932905978,NN,8.0,0
blazing,55,0.0011576325420353812,44,158.33664458136266,6.362566821412004e-05,13.940031571592133,VBG,3.0,0
bleak,43,0.001100225491550044,36,139.97040196740707,4.9743704240130216e-05,14.295126530414695,JJ,4.0,0
bled,42,0.0010285653025683247,31,127.21765778354131,4.858687390896439e-05,14.329073862338033,NN,8.0,0
bleed,46,0.00102682037773775,35,137.5048047034973,5.321419523362767e-05,14.19782932905978,VB,6.0,0
bleeding,85,0.0017962289125559082,66,198.8974418244477,9.83305781490946e-05,13.312000348979092,NN,9.0,0
bless,103,0.00251227517823131,71,206.48536683106906,0.00011915352411007934,13.034890757933574,NN,8.0,0
blessed,73,0.0018320138067284837,59,187.34557173044274,8.444861417510478e-05,13.531566726236775,VBN,6.0,0
blew,152,0.0028619760350591305,111,251.25692006140673,0.00017583821033720446,12.473463771673208,VBD,7.0,0
blind,205,0.0034953032103296113,140,270.0192188139893,0.00023715021788899286,12.041911185611347,NN,10.0,0
blinked,50,0.001242441503536882,43,156.16425962645437,5.7841516558290944e-05,14.077535095342068,VBD,4.0,0
blood,1286,0.013393064323853716,342,218.92760909266113,0.0014876838058792432,9.392716357788846,NN,12.0,0
blood blood,46,0.001199695259185405,27,116.1838139560841,5.321419523362767e-05,14.19782932905978,,,0
blood nan,36,0.0010283862150101653,33,132.44872091222382,4.164589192196948e-05,14.55146628367448,,,0
bloodriders,73,0.0018345027871298544,20,94.72127255743628,8.444861417510478e-05,13.531566726236775,NNS,3.0,0
bloody,451,0.006716330911847347,165,279.1254689047044,0.0005217304793557843,10.904407661861413,NN,9.0,0
bloom,39,0.0012481189913368838,35,137.5048047034973,4.511638291546694e-05,14.435989066254544,NN,4.0,0
blow,270,0.00442958187815549,162,278.33895861967727,0.00031234418941477113,11.644575688065963,NN,6.0,0
blowing,88,0.0020382772316906157,73,209.3762029631786,0.00010180106914259207,13.261959666479497,VBG,8.0,0
blown,54,0.001460468352611647,48,166.70540265782495,6.246883788295422e-05,13.966503782953325,VBN,5.0,0
blows,68,0.0015923807154046015,56,182.03566083928803,7.866446251927569e-05,13.633928443866454,NNS,7.0,0
blue,497,0.006544893131580307,236,277.38228692177097,0.000574944674589412,10.764289243554508,JJ,10.0,0
blue eyes,62,0.001540279117762466,53,176.49377721438677,7.172348053228077e-05,13.767194974729918,,,0
blue nan,69,0.0016166964687567389,53,176.49377721438677,7.982129285044151e-05,13.612866828338625,,,0
blunt,36,0.001002458511050149,31,127.21765778354131,4.164589192196948e-05,14.55146628367448,NN,4.0,0
blurted,37,0.0011965737182445596,32,129.85573512829362,4.28027222531353e-05,14.511937919487844,VBD,5.0,0
boar,106,0.0025985746320747196,59,187.34557173044274,0.0001226240151035768,12.993470830553594,NN,9.0,0
board,152,0.003642332605178552,62,192.43531556708263,0.00017583821033720446,12.473463771673208,NN,5.0,0
boast,70,0.0015405722726121902,48,166.70540265782495,8.097812318160733e-05,13.592108268171827,NN,6.0,0
boat,188,0.004396163049570934,49,168.72081205355443,0.00021748410225917394,12.166802433439155,NN,4.0,0
boats,95,0.0022859946018421707,31,127.21765778354131,0.0001098988814607528,13.151535676785846,NNS,5.0,0
bodies,96,0.002107768106150237,75,212.18797741974714,0.00011105571179191862,13.136428784395637,NNS,3.0,0
body,346,0.004957392954984622,216,281.47051164867275,0.00040026329458337336,11.28676305748007,NN,7.0,0
boiled,70,0.00166372970731861,59,187.34557173044274,8.097812318160733e-05,13.592108268171827,VBD,5.0,0
boiled leather,40,0.00100294841379627,33,132.44872091222382,4.627321324663276e-05,14.399463190229431,,,0
boiling,45,0.0011430957405160597,41,151.7180284437848,5.205736490246185e-05,14.229538188787119,VBG,5.0,0
bold,264,0.004282897943760704,96,237.41080531564987,0.00030540320742777617,11.67699716575834,JJ,10.0,0
bolt,60,0.001451837892577296,48,166.70540265782495,6.940981986994914e-05,13.814500689508275,NN,3.0,0
bolter,41,0.0017436842361002924,5,33.680318139359066,4.7430043577798574e-05,14.36383928049871,NNP,2.0,0
bolton,177,0.0045382872624068005,46,162.5837692682995,0.00020475896861634995,12.253785735033796,NNP,4.0,0
boltons,53,0.001443441508175698,27,116.1838139560841,6.13120075517884e-05,13.993470830553594,NNP,4.0,0
bone,133,0.0026428167476975485,95,236.37293087068167,0.0001538584340450539,12.666108849615604,NN,8.0,0
bones,233,0.004024648391976006,124,260.87063113416525,0.0002695414671616358,11.857205140462513,NNS,7.0,0
bonnet,49,0.0016075592169109603,31,127.21765778354131,5.668468622712513e-05,14.106681441001585,NN,4.0,0
book,285,0.005575140284071284,131,265.218502480046,0.00032969664438225836,11.56657317606469,NN,5.0,0
books,153,0.003617697446799048,82,221.43605688756955,0.0001769950406683703,12.464003442424142,NNS,6.0,0
boot,62,0.0015945732582855383,44,158.33664458136266,7.172348053228077e-05,13.767194974729918,NN,3.0,0
boots,205,0.0037450662688590956,140,270.0192188139893,0.00023715021788899286,12.041911185611347,NNS,7.0,0
borders,49,0.001011864187761716,27,116.1838139560841,5.668468622712513e-05,14.106681441001585,NNS,2.0,0
bore,222,0.003433647238660823,133,266.36033520531214,0.0002568163335188118,11.926975418766688,VBD,9.0,0
born,304,0.004330688872251882,191,282.78751289217456,0.0003516764206744089,11.473463771673208,VBN,11.0,0
borne,98,0.001990713338114408,74,210.79183842763672,0.00011336937245425025,13.106681441001585,VBN,7.0,0
boromir,148,0.002968345078151277,9,52.99260049185177,0.0001712108890125412,12.511937919487844,NNP,5.0,0
boros,90,0.002799110083371727,26,113.29635212007018,0.0001041147298049237,13.229538188787119,NNP,3.0,0
bosom,90,0.0019650848342093368,51,172.6638854201717,0.0001041147298049237,13.229538188787119,NN,5.0,0
bottle,64,0.002123452265182229,35,137.5048047034973,7.403714119461241e-05,13.721391285116793,NN,3.0,0
bought,66,0.001490936164269131,52,174.59270424014036,7.635080185694404e-05,13.67699716575834,VBD,7.0,0
bound,267,0.004015202624371147,169,280.0519764146116,0.00030887369842127365,11.660695353429238,NN,13.0,0
bounded,37,0.0010149676557182651,32,129.85573512829362,4.28027222531353e-05,14.511937919487844,VBD,6.0,0
